price_in_aud,brand,year,made_in,body_type,engine_power_hp,torque_nm,no_of_cylinders,transmission_type,gear_box_speed,steering_type,kerb_weight_lbs,front_brake,rear_brake,mileage_in_city_mpg,mileage_on_highway_mpg,fuel_type,seating_capacity,fuel_tank_capacity_litres,no_of_doors
39082.0,Fiat,2021,Italy,suv,177.0,284.76000000000005,4.0,automatic,9,power,3305.0,disc,disc,24.0,30.0,gasoline,5,48.132999999999996,4
37786.0,Fiat,2021,Italy,suv,177.0,284.76000000000005,4.0,automatic,9,power,3305.0,disc,disc,24.0,30.0,gasoline,5,48.132999999999996,4
35770.0,Fiat,2021,Italy,suv,177.0,284.76000000000005,4.0,automatic,9,power,3305.0,disc,disc,24.0,30.0,gasoline,5,48.132999999999996,4
99360.0,Fiat,2021,Italy,hatchback,290.0,400.02000000000004,4.0,automatic,8,power,3975.0,disc,disc,20.0,26.0,electric,4,68.22,2
46800.0,Fiat,2021,Italy,hatchback,290.0,400.02000000000004,4.0,automatic,8,power,3975.0,disc,disc,20.0,26.0,electric,4,68.22,2
42466.0,Fiat,2020,Italy,suv,177.0,284.76000000000005,4.0,automatic,8,power,3305.0,disc,disc,24.0,30.0,gasoline,5,48.132999999999996,4
38722.0,Fiat,2020,Italy,suv,177.0,284.76000000000005,4.0,automatic,8,power,3305.0,disc,disc,24.0,30.0,gasoline,5,48.132999999999996,4
37426.0,Fiat,2020,Italy,suv,177.0,284.76000000000005,4.0,automatic,8,power,3305.0,disc,disc,24.0,30.0,gasoline,5,48.132999999999996,4
35410.0,Fiat,2020,Italy,suv,177.0,284.76000000000005,4.0,automatic,8,power,3305.0,disc,disc,24.0,30.0,gasoline,5,48.132999999999996,4
100800.0,Fiat,2021,Italy,suv,290.0,400.02000000000004,4.0,automatic,8,power,3975.0,disc,disc,20.0,26.0,gasoline,5,68.22,4
36432.0,Fiat,2020,Italy,convertible,160.0,249.50400000000002,4.0,manual,8,power,2436.0,disc,disc,26.0,35.0,premium,2,45.101,2
40464.0,Fiat,2020,Italy,convertible,160.0,249.50400000000002,4.0,manual,8,power,2436.0,disc,disc,26.0,35.0,premium,2,45.101,2
42192.0,Fiat,2020,Italy,convertible,164.0,249.50400000000002,4.0,manual,8,power,2477.0,disc,disc,26.0,35.0,premium,2,45.101,2
36432.0,Fiat,2020,Italy,convertible,160.0,249.50400000000002,4.0,manual,8,power,2436.0,disc,disc,26.0,35.0,premium,2,45.101,2
33840.0,Fiat,2020,Italy,hatchback,160.0,249.50400000000002,4.0,automatic,8,power,3254.0,disc,disc,22.0,30.0,premium,5,50.028,4
33840.0,Fiat,2020,Italy,hatchback,160.0,249.50400000000002,4.0,automatic,8,power,3254.0,disc,disc,22.0,30.0,premium,5,50.028,4
36432.0,Fiat,2020,Italy,hatchback,160.0,249.50400000000002,4.0,automatic,8,power,3254.0,disc,disc,22.0,30.0,premium,5,50.028,4
31666.0,Fiat,2020,Italy,hatchback,160.0,249.50400000000002,4.0,automatic,8,power,3254.0,disc,disc,22.0,30.0,premium,5,50.028,4
42394.0,Fiat,2019,Italy,suv,177.0,284.76000000000005,4.0,automatic,8,power,3305.0,disc,disc,24.0,30.0,gasoline,5,48.132999999999996,4
37786.0,Fiat,2019,Italy,suv,177.0,284.76000000000005,4.0,automatic,8,power,3305.0,disc,disc,24.0,30.0,gasoline,5,48.132999999999996,4
35568.0,Fiat,2019,Italy,suv,177.0,284.76000000000005,4.0,automatic,8,power,3305.0,disc,disc,24.0,30.0,gasoline,5,48.132999999999996,4
35136.0,Fiat,2019,Italy,suv,177.0,284.76000000000005,4.0,automatic,8,power,3305.0,disc,disc,24.0,30.0,gasoline,5,48.132999999999996,4
34992.0,Fiat,2019,Italy,hatchback,160.0,249.50400000000002,4.0,automatic,8,power,3254.0,disc,disc,22.0,30.0,premium,4,50.028,4
31536.0,Fiat,2019,Italy,hatchback,160.0,249.50400000000002,4.0,automatic,8,power,3254.0,disc,disc,22.0,30.0,premium,4,50.028,4
36144.0,Fiat,2019,Italy,convertible,160.0,249.50400000000002,4.0,automatic,8,power,2476.0,disc,disc,25.0,36.0,premium,2,45.101,2
35568.0,Fiat,2019,Italy,suv,177.0,284.76000000000005,4.0,automatic,8,power,3305.0,disc,disc,24.0,30.0,gasoline,5,48.132999999999996,4
34128.0,Fiat,2019,Italy,suv,177.0,284.76000000000005,4.0,automatic,8,power,3305.0,disc,disc,24.0,30.0,gasoline,5,48.132999999999996,4
32112.0,Fiat,2019,Italy,hatchback,160.0,249.50400000000002,4.0,automatic,8,power,3254.0,disc,disc,22.0,30.0,premium,4,50.028,4
41818.0,Fiat,2019,Italy,convertible,160.0,249.50400000000002,4.0,automatic,8,power,2436.0,disc,disc,26.0,35.0,premium,2,45.101,2
31536.0,Fiat,2019,Italy,hatchback,160.0,249.50400000000002,4.0,automatic,8,power,3254.0,disc,disc,22.0,30.0,premium,4,50.028,4
46426.0,Fiat,2018,Italy,convertible,160.0,230.52,4.0,manual,5,power,2544.0,disc,disc,25.566793478260873,30.15570512820513,gasoline,4,34.11,2
42826.0,Fiat,2018,Italy,hatchback,157.0,248.14800000000002,4.0,automatic,6,power,2588.0,disc,disc,21.98266355140187,29.038827160493828,gasoline,4,34.11,2
40666.0,Fiat,2018,Italy,hatchback,160.0,230.52,4.0,manual,5,power,2517.0,disc,disc,25.566793478260873,30.15570512820513,gasoline,4,34.11,2
37066.0,Fiat,2018,Italy,hatchback,135.0,203.4,4.0,automatic,6,power,2574.0,disc,disc,21.98266355140187,29.038827160493828,gasoline,4,34.11,2
23753.0,Fiat,2018,Italy,hatchback,135.0,203.4,4.0,manual,5,power,2504.0,disc,disc,25.566793478260873,30.15570512820513,gasoline,4,50.0,2
70632.0,Acura,2023,United States,suv,290.0,362.052,6.0,automatic,10,power,4503.0,disc,disc,19.0,25.0,premium,7,70.115,4
80568.0,Acura,2023,Japan,suv,290.0,362.052,6.0,automatic,10,power,4529.0,disc,disc,19.0,26.0,premium,7,70.115,4
51552.0,Acura,2023,Japan,hatchback,200.0,260.35200000000003,4.0,manual,6,power,3073.0,disc,disc,26.0,36.0,gasoline,5,46.996,4
51552.0,Acura,2023,Japan,hatchback,200.0,260.35200000000003,4.0,automatic,8,power,3150.0,disc,disc,29.0,36.0,gasoline,5,46.996,4
47232.0,Acura,2023,Japan,hatchback,200.0,260.35200000000003,4.0,automatic,8,power,3109.0,disc,disc,29.0,36.0,gasoline,5,46.996,4
76752.0,Acura,2022,United States,suv,272.0,379.68,4.0,automatic,10,power,4080.0,disc,disc,21.0,26.0,gasoline,5,64.80900000000001,4
71280.0,Acura,2022,United States,sedan,272.0,379.68,4.0,automatic,10,rack & pinion,4028.0,disc,disc,24.0,21.0,gasoline,5,60.261,4
65160.0,Acura,2022,United States,sedan,272.0,379.68,4.0,automatic,10,rack & pinion,3784.0,disc,disc,22.0,31.0,gasoline,5,60.261,4
61200.0,Acura,2022,United States,sedan,272.0,379.68,4.0,automatic,10,rack & pinion,3756.0,disc,disc,22.0,31.0,gasoline,5,60.261,4
55440.0,Acura,2022,United States,sedan,272.0,379.68,4.0,automatic,10,rack & pinion,3709.0,disc,disc,22.0,31.0,gasoline,5,60.261,4
44352.0,Acura,2022,United States,sedan,200.0,260.35200000000003,4.0,automatic,8,power,3084.0,disc,disc,30.0,37.0,gasoline,5,46.996,4
73800.0,Acura,2023,Italy,suv,290.0,362.052,6.0,automatic,10,power,4503.0,disc,disc,19.0,25.0,premium,7,70.115,4
97546.0,Acura,2022,Japan,suv,355.0,480.02400000000006,6.0,automatic,10,power,4788.0,disc,abs,17.0,21.0,gasoline,5,70.115,4
104688.0,Acura,2023,Japan,suv,355.0,480.02400000000006,6.0,automatic,10,power,4788.0,disc,abs,17.0,21.0,gasoline,7,70.115,4
77400.0,Acura,2023,Japan,suv,290.0,362.052,6.0,automatic,10,power,4297.0,disc,disc,19.0,26.0,premium,7,70.115,4
75888.0,Acura,2022,United States,suv,290.0,362.052,6.0,automatic,10,power,4297.0,disc,disc,19.0,26.0,premium,7,70.115,4
85608.0,Acura,2023,United States,suv,290.0,362.052,6.0,automatic,10,power,4534.0,disc,disc,19.0,25.0,premium,7,70.115,4
96984.0,Acura,2023,United States,suv,355.0,480.02400000000006,6.0,automatic,10,power,4741.0,disc,disc,17.0,21.0,gasoline,7,70.115,4
103752.0,Acura,2022,United States,suv,355.0,480.02400000000006,6.0,automatic,10,power,4788.0,disc,disc,17.0,21.0,gasoline,5,70.115,4
75888.0,Acura,2022,United States,suv,290.0,362.052,6.0,automatic,10,power,4297.0,disc,disc,19.0,26.0,premium,7,70.115,4
70632.0,Acura,2023,United States,suv,290.0,362.052,6.0,automatic,10,power,4503.0,disc,disc,19.0,25.0,premium,7,70.115,4
70848.0,Acura,2022,United States,suv,290.0,362.052,6.0,automatic,10,power,4503.0,disc,disc,19.0,25.0,premium,7,70.115,4
73872.0,Acura,2022,United States,suv,272.0,379.68,4.0,automatic,10,power,4080.0,disc,disc,21.0,26.0,gasoline,5,64.80900000000001,4
67896.0,Acura,2022,United States,suv,272.0,379.68,4.0,automatic,10,power,4043.0,disc,disc,21.0,26.0,gasoline,5,64.80900000000001,4
63576.0,Acura,2022,United States,suv,272.0,379.68,4.0,automatic,10,power,4051.0,disc,disc,22.0,27.0,gasoline,5,64.80900000000001,4
59760.0,Acura,2022,United States,suv,272.0,379.68,4.0,automatic,10,power,4025.0,disc,disc,21.0,27.0,gasoline,5,64.80900000000001,4
41040.0,Acura,2022,United States,sedan,201.0,244.08,4.0,automatic,8,power,3122.0,disc,disc,24.0,34.0,premium,5,50.028,4
41328.0,Acura,2023,Japan,sedan,201.0,244.08,4.0,automatic,8,power,3095.0,disc,disc,24.0,34.0,premium,5,50.028,4
44352.0,Acura,2023,Japan,hatchback,200.0,260.35200000000003,4.0,automatic,8,power,3084.0,disc,disc,30.0,37.0,gasoline,5,46.996,4
77184.0,Acura,2022,United Kingdom,sedan,355.0,480.02400000000006,6.0,automatic,10,power,4200.0,disc,disc,19.0,24.0,gasoline,5,60.261,4
58464.0,Acura,2023,United Kingdom,suv,272.0,379.68,4.0,automatic,10,power,4019.0,disc,disc,21.0,27.0,gasoline,5,64.80900000000001,4
90720.0,Acura,2023,Japan,suv,290.0,362.052,6.0,automatic,10,power,4565.0,disc,disc,19.0,25.0,premium,7,70.115,4
44352.0,Acura,2023,Japan,hatchback,200.0,260.35200000000003,4.0,automatic,8,power,3084.0,disc,disc,30.0,37.0,gasoline,5,46.996,4
76032.0,Acura,2022,United Kingdom,sedan,355.0,480.02400000000006,6.0,automatic,10,power,4221.0,disc,disc,19.0,25.0,gasoline,5,60.261,4
231120.0,Acura,2022,Japan,coupe,500.0,550.5360000000001,6.0,automatic,8,power,3878.0,disc,disc,21.0,22.0,hybrid,2,59.124,2
244080.0,Acura,2022,Japan,coupe,500.0,550.5360000000001,4.0,automatic,8,power,3878.0,disc,disc,21.0,22.0,hybrid,2,59.124,2
77184.0,Acura,2022,United Kingdom,sedan,272.0,379.68,4.0,automatic,10,power,3709.0,disc,disc,22.0,31.0,gasoline,5,60.261,4
43920.0,Acura,2022,United States,sedan,201.0,244.08,4.0,automatic,8,power,3144.0,disc,disc,24.0,34.0,premium,5,50.028,4
48096.0,Acura,2022,United States,sedan,201.0,244.08,4.0,automatic,8,power,3148.0,disc,disc,24.0,34.0,premium,5,50.028,4
70992.0,Acura,2022,United States,suv,272.0,379.68,4.0,automatic,10,power,4078.0,disc,disc,21.0,27.0,gasoline,5,64.80900000000001,4
64728.0,Acura,2022,United States,suv,272.0,379.68,4.0,automatic,10,power,3847.0,disc,disc,22.0,27.0,gasoline,5,64.80900000000001,4
60408.0,Acura,2022,United States,suv,272.0,379.68,4.0,automatic,10,power,3816.0,disc,disc,22.0,28.0,gasoline,5,64.80900000000001,4
56592.0,Acura,2022,United States,suv,272.0,379.68,4.0,automatic,10,power,3788.0,disc,disc,21.0,28.0,gasoline,5,64.80900000000001,4
42192.0,Acura,2022,United States,sedan,201.0,244.08,4.0,automatic,8,power,3122.0,disc,disc,24.0,34.0,premium,5,50.028,4
38160.0,Acura,2022,United States,sedan,201.0,244.08,4.0,automatic,8,power,3095.0,disc,disc,24.0,34.0,premium,5,50.028,4
87336.0,Acura,2022,United States,suv,290.0,362.052,6.0,automatic,10,power,4565.0,disc,disc,19.0,25.0,premium,7,70.115,4
84096.0,Acura,2022,United States,suv,290.0,362.052,6.0,automatic,10,power,4534.0,disc,disc,19.0,25.0,premium,7,70.115,4
69408.0,Acura,2022,United States,suv,290.0,362.052,6.0,automatic,10,power,4503.0,disc,disc,19.0,26.0,premium,7,70.115,4
67968.0,Acura,2022,United States,suv,290.0,362.052,6.0,automatic,10,power,4271.0,disc,disc,19.0,26.0,premium,7,70.115,4
226814.0,Acura,2021,Japan,coupe,573.0,645.456,6.0,automatic,8,power,3878.0,disc,disc,21.0,22.0,hybrid,2,59.124,2
45864.0,Acura,2021,United States,sedan,201.0,244.08,4.0,automatic,8,power,3148.0,disc,disc,24.0,34.0,premium,5,50.028,4
74160.0,Acura,2021,United States,suv,290.0,362.052,6.0,automatic,9,power,4264.0,disc,disc,19.0,26.0,premium,7,73.905,4
43128.0,Acura,2021,United States,sedan,201.0,244.08,4.0,automatic,8,power,3144.0,disc,disc,24.0,34.0,premium,5,50.028,4
88920.0,Acura,2021,United States,suv,290.0,362.052,6.0,automatic,9,power,4303.0,disc,disc,19.0,25.0,premium,6,73.905,4
40248.0,Acura,2021,United States,sedan,201.0,244.08,4.0,automatic,8,power,3122.0,disc,disc,24.0,34.0,premium,5,50.028,4
64253.0,Acura,2021,United States,suv,290.0,362.052,6.0,automatic,9,power,4032.0,disc,disc,20.0,27.0,premium,7,73.905,4
66960.0,Acura,2021,United States,sedan,290.0,362.052,6.0,automatic,9,power,4239.0,disc,disc,19.0,26.0,premium,7,73.905,4
64080.0,Acura,2021,United States,suv,290.0,362.052,6.0,automatic,9,power,4032.0,disc,disc,20.0,27.0,premium,7,73.905,4
37382.0,Acura,2021,United States,sedan,201.0,244.08,4.0,automatic,8,power,3095.0,disc,disc,24.0,34.0,premium,5,50.028,4
61776.0,Genesis,2023,South Korea,suv,300.0,421.716,4.0,automatic,8,power,4167.0,disc,disc,19.0,26.0,gasoline,5,65.946,4
97762.0,Genesis,2023,United States,suv,429.0,604.7760000000001,4.0,automatic,8,power,3975.0,disc,disc,97.0,82.0,electric,5,68.22,4
84802.0,Genesis,2023,United States,suv,314.0,604.7760000000001,4.0,automatic,8,power,3975.0,disc,disc,103.0,86.0,electric,5,68.22,4
74016.0,Genesis,2023,United States,sedan,300.0,421.716,8.0,automatic,8,power,4112.0,disc,disc,22.0,30.0,gasoline,5,65.188,4
67320.0,Genesis,2023,United States,sedan,365.0,509.85600000000005,6.0,automatic,8,power,4041.0,disc,disc,17.0,26.0,gasoline,5,59.882000000000005,4
59400.0,Genesis,2023,South Korea,sedan,252.0,352.56,4.0,automatic,8,power,3832.0,disc,disc,20.0,28.0,gasoline,5,59.882000000000005,4
111168.0,Genesis,2022,United States,suv,375.0,530.196,4.0,automatic,8,power,3975.0,disc,disc,18.0,23.0,gasoline,6,79.96900000000001,4
89842.0,Genesis,2022,United States,suv,313.8,605.0,4.0,automatic,1,power,4630.0,disc,disc,20.0,26.0,gasoline,5,68.22,4
113256.0,Genesis,2022,United States,suv,482.77,700.0,4.0,automatic,1,power,4630.0,disc,disc,20.0,26.0,gasoline,5,68.22,4
84499.0,Genesis,2022,United States,suv,225.29,350.0,4.0,automatic,1,power,4630.0,disc,disc,20.0,26.0,gasoline,5,68.22,4
106488.0,Genesis,2022,South Korea,sedan,420.0,519.3480000000001,8.0,automatic,8,power,4806.0,disc,disc,19.0,25.0,premium,5,84.51700000000001,4
59760.0,Genesis,2023,South Korea,suv,300.0,421.716,4.0,automatic,8,power,4167.0,disc,disc,21.0,25.0,gasoline,5,65.946,4
79992.0,Genesis,2023,South Korea,suv,300.0,421.716,4.0,automatic,8,power,4850.0,disc,disc,21.0,25.0,premium,5,79.96900000000001,4
61776.0,Genesis,2023,South Korea,suv,300.0,421.716,4.0,automatic,8,power,4167.0,disc,disc,19.0,26.0,gasoline,5,65.946,4
75960.0,Genesis,2022,South Korea,sedan,365.0,509.85600000000005,6.0,automatic,8,power,3774.0,disc,disc,18.0,27.0,gasoline,5,59.882000000000005,4
63346.0,Genesis,2023,United States,suv,483.0,400.02000000000004,4.0,automatic,8,power,3975.0,disc,disc,20.0,26.0,electric,5,68.22,4
79992.0,Genesis,2023,United States,suv,300.0,421.716,4.0,automatic,8,power,4850.0,disc,disc,20.0,24.0,premium,5,79.96900000000001,4
80784.0,Genesis,2022,United States,suv,300.0,421.716,4.0,automatic,8,power,4850.0,disc,disc,21.0,25.0,premium,5,79.96900000000001,4
90288.0,Genesis,2023,United States,suv,375.0,530.196,4.0,automatic,8,power,5038.0,disc,disc,18.0,23.0,gasoline,5,79.96900000000001,4
109008.0,Genesis,2022,United States,suv,375.0,530.196,4.0,automatic,8,power,3975.0,disc,disc,18.0,23.0,gasoline,5,79.96900000000001,4
59760.0,Genesis,2022,United States,suv,300.0,421.716,4.0,automatic,8,power,4167.0,disc,disc,20.0,26.0,gasoline,5,65.946,4
116928.0,Genesis,2022,United States,sedan,420.0,519.3480000000001,8.0,automatic,8,power,4960.0,disc,disc,16.0,23.0,gasoline,5,83.00099999999999,4
111528.0,Genesis,2022,United States,sedan,365.0,509.85600000000005,6.0,automatic,8,power,4806.0,disc,disc,17.0,24.0,gasoline,5,83.00099999999999,4
69480.0,Genesis,2023,United States,sedan,300.0,421.716,8.0,automatic,8,power,3957.0,disc,disc,23.0,32.0,gasoline,5,65.188,4
91728.0,Genesis,2022,United States,sedan,375.0,530.196,4.0,automatic,8,power,4453.0,disc,disc,17.0,26.0,gasoline,5,73.147,4
63346.0,Genesis,2023,United States,suv,483.0,400.02000000000004,4.0,automatic,8,power,3975.0,disc,disc,20.0,26.0,electric,5,68.22,4
64296.0,Genesis,2023,United States,sedan,365.0,509.85600000000005,6.0,automatic,8,power,3887.0,disc,disc,18.0,27.0,gasoline,5,59.882000000000005,4
91728.0,Genesis,2023,United States,sedan,375.0,530.196,4.0,automatic,8,power,4453.0,disc,disc,20.0,27.0,gasoline,5,75.042,4
79200.0,Genesis,2023,United States,suv,375.0,530.196,8.0,automatic,8,power,4453.0,disc,disc,18.0,26.0,gasoline,5,69.73599999999999,4
101664.0,Genesis,2023,United States,suv,375.0,530.196,8.0,automatic,8,power,5104.0,disc,disc,18.0,23.0,gasoline,5,81.485,4
74016.0,Genesis,2022,United States,sedan,300.0,421.716,8.0,automatic,8,power,4112.0,disc,disc,22.0,30.0,gasoline,5,65.188,4
56376.0,Genesis,2023,South Korea,sedan,252.0,352.56,4.0,automatic,8,power,3688.0,disc,disc,21.0,31.0,gasoline,5,59.882000000000005,4
84802.0,Genesis,2023,United States,suv,314.0,604.7760000000001,4.0,automatic,8,power,3975.0,disc,disc,103.0,86.0,electric,5,68.22,4
84802.0,Genesis,2023,United States,suv,314.0,604.7760000000001,4.0,automatic,8,power,3975.0,disc,disc,103.0,86.0,electric,5,68.22,4
84802.0,Genesis,2023,United States,suv,314.0,604.7760000000001,4.0,automatic,8,power,3975.0,disc,disc,103.0,86.0,electric,5,68.22,4
91728.0,Genesis,2022,United States,sedan,375.0,530.196,4.0,automatic,8,power,4453.0,disc,disc,17.0,26.0,gasoline,5,73.147,4
76464.0,Genesis,2022,United States,suv,375.0,530.196,6.0,automatic,8,power,4453.0,disc,disc,20.0,26.0,gasoline,5,65.946,4
59760.0,Genesis,2022,United States,suv,300.0,421.716,4.0,automatic,8,power,4167.0,disc,disc,20.0,26.0,gasoline,5,65.946,4
75600.0,Genesis,2022,United States,sedan,365.0,509.85600000000005,6.0,automatic,8,power,3774.0,disc,disc,18.0,27.0,gasoline,5,59.882000000000005,4
64008.0,Genesis,2022,United States,sedan,365.0,509.85600000000005,6.0,automatic,8,power,3887.0,disc,disc,17.0,25.0,gasoline,5,59.882000000000005,4
57413.0,Genesis,2022,United States,sedan,252.0,352.56,6.0,automatic,8,power,3673.0,disc,disc,20.0,28.0,gasoline,5,59.882000000000005,4
97920.0,Genesis,2022,United States,suv,375.0,530.196,4.0,automatic,8,power,3975.0,disc,disc,18.0,23.0,gasoline,5,79.96900000000001,4
87264.0,Genesis,2022,United States,suv,375.0,530.196,4.0,automatic,8,power,3975.0,disc,disc,18.0,23.0,gasoline,5,79.96900000000001,4
72288.0,Genesis,2022,United States,suv,300.0,421.716,4.0,automatic,8,power,4707.0,disc,disc,21.0,25.0,premium,5,79.96900000000001,4
113328.0,Genesis,2022,United States,sedan,420.0,519.3480000000001,8.0,automatic,8,power,4817.0,disc,disc,16.0,24.0,gasoline,5,83.00099999999999,4
107928.0,Genesis,2022,United States,sedan,365.0,509.85600000000005,6.0,automatic,8,power,4663.0,disc,disc,17.0,24.0,gasoline,5,83.00099999999999,4
91368.0,Genesis,2022,United States,sedan,375.0,530.196,4.0,automatic,8,power,4453.0,disc,disc,17.0,26.0,gasoline,5,73.147,4
69480.0,Genesis,2022,United States,sedan,300.0,421.716,4.0,automatic,8,power,3957.0,disc,disc,23.0,32.0,gasoline,5,65.188,4
60984.0,Genesis,2022,United States,sedan,365.0,509.85600000000005,6.0,automatic,8,power,3774.0,disc,disc,17.0,26.0,gasoline,5,59.882000000000005,4
54389.0,Genesis,2022,United States,sedan,252.0,352.56,6.0,automatic,8,power,3516.0,disc,disc,21.0,31.0,gasoline,5,59.882000000000005,4
114048.0,Genesis,2021,United States,sedan,420.0,519.3480000000001,6.0,automatic,8,power,4960.0,disc,disc,16.0,23.0,gasoline,5,83.00099999999999,4
110448.0,Genesis,2021,United States,sedan,420.0,519.3480000000001,6.0,automatic,8,power,4817.0,disc,disc,16.0,24.0,gasoline,5,83.00099999999999,4
108648.0,Genesis,2021,United States,sedan,365.0,509.85600000000005,6.0,automatic,8,power,4806.0,disc,disc,17.0,24.0,gasoline,5,83.00099999999999,4
105048.0,Genesis,2021,United States,sedan,365.0,509.85600000000005,6.0,automatic,8,power,4663.0,disc,disc,17.0,24.0,gasoline,5,83.00099999999999,4
55584.0,Genesis,2021,United States,sedan,255.0,352.56,4.0,manual,6,power,3580.0,disc,disc,18.0,25.0,gasoline,5,59.882000000000005,4
69408.0,Genesis,2021,United States,sedan,365.0,509.85600000000005,6.0,automatic,8,power,3887.0,disc,disc,17.0,25.0,gasoline,5,59.882000000000005,4
35136.0,Buick,2023,United States,suv,155.0,235.94400000000002,4.0,automatic,6,power,3358.0,disc,disc,26.0,29.0,gasoline,5,50.028,4
50904.0,Buick,2023,United States,suv,228.0,349.848,4.0,automatic,9,rack & pinion,3864.0,disc,disc,22.0,29.0,gasoline,5,61.019000000000005,4
44064.0,Buick,2023,United States,suv,155.0,235.94400000000002,4.0,automatic,8,electric rack & pinion,3094.0,disc,disc,29.0,32.0,gasoline,5,50.028,4
40032.0,Buick,2023,United States,suv,137.0,219.67200000000003,4.0,automatic,8,electric rack & pinion,3258.0,disc,disc,29.0,26.0,gasoline,5,50.028,4
79632.0,Buick,2023,United States,suv,310.0,360.696,6.0,automatic,9,electric,4469.0,disc,disc,18.0,26.0,gasoline,7,73.526,4
37152.0,Buick,2023,United States,suv,137.0,219.67200000000003,4.0,automatic,8,electric rack & pinion,3039.0,disc,disc,29.0,31.0,gasoline,5,50.028,4
41760.0,Buick,2023,United States,suv,155.0,235.94400000000002,4.0,automatic,8,electric rack & pinion,3094.0,disc,disc,29.0,32.0,gasoline,5,50.028,4
74880.0,Buick,2023,United States,suv,310.0,360.696,6.0,automatic,8,electric,4614.0,disc,disc,17.0,25.0,gasoline,7,73.526,4
51552.0,Buick,2023,United States,suv,228.0,349.848,4.0,automatic,8,power,3732.0,disc,disc,23.0,31.0,gasoline,5,60.261,4
64800.0,Buick,2023,United States,suv,310.0,360.696,6.0,automatic,8,electric,4568.0,disc,disc,17.0,25.0,gasoline,7,82.243,4
45648.0,Buick,2023,United States,suv,228.0,349.848,4.0,automatic,9,rack & pinion,3692.0,disc,disc,23.0,31.0,gasoline,5,60.261,4
82512.0,Buick,2023,United States,suv,310.0,360.696,6.0,automatic,8,power,4685.0,disc,disc,17.0,25.0,gasoline,7,82.243,4
54144.0,Buick,2023,United States,suv,228.0,349.848,4.0,automatic,8,power,3904.0,disc,disc,22.0,29.0,gasoline,5,61.019000000000005,4
63302.0,Buick,2023,United States,suv,228.0,349.848,4.0,automatic,8,power,3759.0,disc,disc,23.0,31.0,gasoline,5,60.261,4
65894.0,Buick,2023,United States,suv,228.0,349.848,4.0,automatic,8,power,3932.0,disc,disc,22.0,29.0,gasoline,5,61.019000000000005,4
61920.0,Buick,2023,United States,suv,310.0,360.696,6.0,automatic,9,electric,4359.0,disc,disc,18.0,26.0,gasoline,7,73.526,4
72000.0,Buick,2023,United States,suv,310.0,360.696,6.0,automatic,8,electric,4398.0,disc,disc,18.0,26.0,gasoline,7,73.526,4
82224.0,Buick,2022,United States,suv,310.0,360.696,6.0,automatic,9,electric,4685.0,disc,disc,17.0,25.0,gasoline,7,82.243,4
79344.0,Buick,2022,United States,suv,310.0,360.696,6.0,automatic,9,electric,4469.0,disc,disc,18.0,26.0,gasoline,7,73.526,4
74592.0,Buick,2022,United States,suv,310.0,360.696,6.0,automatic,9,electric,4614.0,disc,disc,17.0,25.0,gasoline,7,73.526,4
71712.0,Buick,2022,United States,suv,310.0,360.696,6.0,automatic,9,electric,4398.0,disc,disc,18.0,26.0,gasoline,7,73.526,4
64512.0,Buick,2022,United States,suv,310.0,360.696,6.0,automatic,9,electric,4568.0,disc,disc,17.0,25.0,gasoline,7,82.243,4
61632.0,Buick,2022,United States,suv,310.0,360.696,6.0,automatic,9,electric,4359.0,disc,disc,18.0,26.0,gasoline,7,73.526,4
36317.0,Buick,2022,United States,suv,155.0,240.01200000000003,4.0,automatic,6,power,3358.0,disc,disc,23.0,30.0,gasoline,5,53.06,4
59976.0,Buick,2022,United States,suv,228.0,349.848,4.0,automatic,9,power,3932.0,disc,disc,22.0,29.0,gasoline,5,60.261,4
57384.0,Buick,2022,United States,suv,228.0,349.848,4.0,automatic,9,power,3759.0,disc,disc,24.0,31.0,gasoline,5,60.261,4
53856.0,Buick,2022,United States,suv,228.0,349.848,4.0,automatic,9,power,3904.0,disc,disc,22.0,29.0,gasoline,5,61.019000000000005,4
51264.0,Buick,2022,United States,suv,228.0,349.848,4.0,automatic,9,rack & pinion,3732.0,disc,disc,24.0,31.0,gasoline,5,60.261,4
82224.0,Buick,2022,United States,suv,310.0,360.696,6.0,automatic,9,power,4359.0,disc,disc,18.0,26.0,gasoline,7,72.01,4
47952.0,Buick,2022,United States,suv,228.0,349.848,4.0,automatic,9,power,3864.0,disc,disc,22.0,29.0,gasoline,5,61.019000000000005,4
45360.0,Buick,2022,United States,suv,228.0,349.848,4.0,automatic,9,rack & pinion,3692.0,disc,disc,24.0,31.0,gasoline,5,60.261,4
46944.0,Buick,2022,United States,suv,155.0,235.94400000000002,4.0,automatic,9,power,3975.0,disc,disc,26.0,29.0,gasoline,5,50.028,4
43056.0,Buick,2022,United States,suv,155.0,235.94400000000002,4.0,automatic,8,power,3975.0,disc,disc,20.0,26.0,gasoline,5,50.028,4
41616.0,Buick,2022,United States,suv,155.0,235.94400000000002,4.0,automatic,9,power,3975.0,disc,disc,26.0,29.0,gasoline,5,50.028,4
38736.0,Buick,2022,United States,suv,137.0,219.67200000000003,4.0,automatic,8,power,3975.0,disc,disc,28.0,31.0,gasoline,5,50.028,4
40176.0,Buick,2022,United States,suv,155.0,235.94400000000002,4.0,automatic,9,power,3975.0,disc,disc,26.0,29.0,gasoline,5,50.028,4
