price_in_aud,year,engine_power_hp,torque_nm,no_of_cylinders,gear_box_speed,kerb_weight_lbs,mileage_in_city_mpg,mileage_on_highway_mpg,seating_capacity,fuel_tank_capacity_litres,no_of_doors,brand,made_in,body_type,transmission_type,steering_type,front_brake,rear_brake,fuel_type
84528.0,2023,288.0,420.36,4.0,8,4321.0,20.0,26.0,5,45.859,4,BMW,Germany,sedan,automatic,power,abs,abs,hybrid
62352.0,2023,288.0,420.36,4.0,8,4039.0,20.0,26.0,5,40.174,4,BMW,Germany,sedan,automatic,power,disc,disc,hybrid
92016.0,2023,335.0,450.192,4.0,8,4050.0,22.0,29.0,5,68.22,4,BMW,Germany,sedan,automatic,power,abs,abs,gasoline
115056.0,2023,523.0,749.868,4.0,8,4275.0,17.0,25.0,5,68.22,4,BMW,Germany,suv,automatic,power,abs,abs,gasoline
140112.0,2023,335.0,499.008,6.0,8,4356.0,20.0,27.0,5,68.22,4,BMW,Germany,convertible,automatic,power,abs,abs,gasoline
135936.0,2023,335.0,499.008,6.0,8,4211.0,22.0,29.0,5,68.22,4,BMW,Germany,convertible,automatic,power,abs,abs,gasoline
143856.0,2023,523.0,749.868,8.0,8,4478.0,17.0,25.0,5,68.22,4,BMW,Germany,coupe,automatic,power,abs,abs,gasoline
126576.0,2023,335.0,499.008,6.0,8,4081.0,21.0,29.0,4,68.22,2,BMW,Toledo North,coupe,automatic,rack & pinion,disc,disc,gasoline
126576.0,2022,335.0,499.008,6.0,8,4081.0,20.0,27.0,4,68.22,2,BMW,Toledo North,coupe,automatic,rack & pinion,disc,disc,gasoline
88704.0,2023,335.0,450.192,4.0,8,3898.0,25.0,32.0,5,68.22,4,BMW,Germany,suv,automatic,power,abs,abs,gasoline
144000.0,2023,335.0,447.48,6.0,8,5370.0,19.0,24.0,7,83.00099999999999,5,BMW,Germany,suv,automatic,power,disc,disc,gasoline
55584.0,2023,228.0,349.848,4.0,8,3664.0,24.0,31.0,5,61.019000000000005,4,BMW,Toledo North,suv,automatic,power,disc,disc,gasoline
52704.0,2023,228.0,349.848,4.0,8,3499.0,24.0,32.0,5,61.019000000000005,4,BMW,Toledo North,suv,automatic,power,disc,disc,gasoline
122400.0,2023,335.0,499.008,6.0,8,3933.0,23.0,30.0,4,68.22,2,BMW,Toledo North,coupe,automatic,rack & pinion,disc,disc,gasoline
67565.0,2023,275.0,429.852,4.0,8,4387.0,19.0,26.0,5,72.768,4,Lexus,Canada,suv,automatic,automatic,disc,disc,gasoline
70560.0,2022,240.0,226.45200000000003,4.0,8,4080.0,41.0,37.0,5,54.955,4,Lexus,Japan,suv,automatic,power,disc,disc,premium
67752.0,2022,275.0,429.852,4.0,8,4035.0,22.0,28.0,5,54.955,4,Lexus,Japan,suv,automatic,power,disc,disc,premium
64224.0,2022,240.0,226.45200000000003,4.0,8,4080.0,41.0,37.0,5,54.955,4,Lexus,Japan,suv,automatic,power,disc,disc,premium
65592.0,2022,311.0,379.68,6.0,6,3880.0,19.0,26.0,5,65.946,4,Lexus,Japan,sedan,automatic,power,disc,disc,gasoline
82656.0,2022,304.0,238.656,4.0,8,4475.0,20.0,26.0,5,54.955,4,Lexus,Japan,suv,automatic,power,disc,disc,hybrid
71136.0,2022,275.0,429.852,4.0,8,4035.0,22.0,29.0,5,54.955,4,Lexus,Japan,suv,automatic,power,disc,disc,premium
64800.0,2022,275.0,429.852,4.0,8,4035.0,22.0,29.0,5,54.955,4,Lexus,Japan,suv,automatic,power,disc,disc,premium
64080.0,2022,203.0,249.504,4.0,8,3660.0,26.0,33.0,5,54.955,4,Lexus,Japan,suv,automatic,power,disc,disc,premium
72187.0,2022,203.0,249.504,4.0,8,3780.0,25.0,34.0,5,60.261,4,Lexus,United States,sedan,automatic,automatic,disc,disc,gasoline
65664.0,2022,203.0,249.504,4.0,8,3780.0,25.0,34.0,5,60.261,4,Lexus,United States,sedan,automatic,power,disc,disc,gasoline
58968.0,2022,203.0,249.504,4.0,8,3780.0,17.0,22.0,5,60.261,4,Lexus,United States,sedan,automatic,power,disc,disc,gasoline
145440.0,2022,409.0,649.524,4.0,10,5665.0,17.0,22.0,7,79.96900000000001,4,Lexus,United States,suv,automatic,power,disc,disc,premium
59040.0,2022,203.0,249.504,4.0,8,3660.0,26.0,33.0,5,68.22,4,Lexus,Japan,suv,automatic,power,disc,disc,gasoline
145570.0,2022,472.0,535.62,4.0,8,3781.0,16.0,24.0,5,68.22,4,Lexus,Japan,sedan,automatic,rack & pinion,disc,disc,gasoline
114768.0,2022,416.0,599.3520000000001,4.0,10,4839.0,18.0,29.0,5,68.22,4,Lexus,Japan,sedan,automatic,rack & pinion,disc,disc,gasoline
83030.0,2022,308.0,334.932,6.0,8,4905.0,29.0,31.0,6,65.188,4,Lexus,Canada,suv,automatic,automatic,disc,disc,hybrid
77861.0,2022,308.0,334.932,6.0,8,4740.0,31.0,28.0,5,65.188,4,Lexus,Canada,suv,automatic,automatic,disc,disc,hybrid
74707.0,2022,259.0,334.932,6.0,8,4740.0,31.0,28.0,5,65.188,4,Lexus,Canada,suv,automatic,automatic,disc,disc,hybrid
74520.0,2022,308.0,334.932,6.0,8,4740.0,31.0,28.0,5,65.188,4,Lexus,Canada,suv,automatic,automatic,disc,disc,hybrid
66125.0,2023,275.0,429.852,4.0,8,4222.0,20.0,27.0,5,72.768,4,Lexus,Canada,suv,automatic,automatic,disc,disc,gasoline
67637.0,2022,295.0,362.052,6.0,8,4387.0,19.0,26.0,5,72.768,4,Lexus,Canada,suv,automatic,automatic,disc,disc,gasoline
80352.0,2022,290.0,356.62800000000004,6.0,8,4464.0,19.0,26.0,7,72.768,4,Lexus,Canada,suv,automatic,automatic,disc,disc,gasoline
76104.0,2022,295.0,362.052,6.0,8,4387.0,19.0,26.0,5,72.768,4,Lexus,Canada,suv,automatic,automatic,disc,disc,gasoline
74088.0,2022,295.0,362.052,6.0,8,4222.0,20.0,27.0,5,72.768,4,Lexus,Canada,suv,automatic,automatic,disc,disc,gasoline
72648.0,2022,295.0,362.052,6.0,8,4387.0,19.0,26.0,5,72.768,4,Lexus,Canada,suv,automatic,automatic,disc,disc,gasoline
70632.0,2022,295.0,362.052,6.0,8,4222.0,20.0,27.0,5,72.768,4,Lexus,Canada,suv,automatic,automatic,disc,disc,gasoline
181440.0,2022,409.0,650.88,4.0,10,3975.0,17.0,22.0,4,109.91,4,Lexus,United States,suv,automatic,power,disc,disc,premium
148320.0,2022,409.0,650.88,4.0,10,3975.0,17.0,22.0,7,109.91,4,Lexus,United States,suv,automatic,power,disc,disc,premium
145440.0,2022,409.0,650.88,4.0,10,3975.0,17.0,22.0,7,109.91,4,Lexus,United States,suv,automatic,power,disc,disc,premium
136800.0,2022,409.0,650.88,4.0,10,3975.0,17.0,22.0,7,109.91,4,Lexus,United States,suv,automatic,power,disc,disc,premium
125136.0,2022,409.0,650.88,4.0,10,3975.0,17.0,22.0,5,109.91,4,Lexus,United States,suv,automatic,power,disc,disc,premium
59112.0,2022,240.0,226.45200000000003,4.0,8,4080.0,41.0,37.0,5,54.955,4,Lexus,Japan,suv,automatic,power,disc,disc,gasoline
93787.0,2022,301.0,446.124,4.0,6,5198.0,15.0,19.0,7,87.17,5,Lexus,United States,suv,automatic,power,disc,disc,premium
79805.0,2022,301.0,446.124,4.0,6,3975.0,15.0,19.0,7,72.01,5,Lexus,United States,suv,automatic,power,disc,disc,premium
71971.0,2022,203.0,249.504,4.0,8,3780.0,25.0,34.0,5,60.261,4,Lexus,United States,sedan,automatic,automatic,disc,disc,gasoline
71971.0,2022,302.0,362.052,6.0,8,3690.0,22.0,32.0,5,60.261,4,Lexus,United States,sedan,automatic,automatic,disc,disc,gasoline
66528.0,2022,302.0,362.052,6.0,8,3690.0,22.0,32.0,5,60.261,4,Lexus,United States,sedan,automatic,automatic,disc,disc,gasoline
66744.0,2022,203.0,249.504,6.0,8,3780.0,25.0,34.0,5,60.261,4,Lexus,United States,sedan,automatic,automatic,disc,disc,gasoline
65448.0,2022,302.0,362.052,6.0,8,3690.0,22.0,31.0,5,60.261,4,Lexus,United States,sedan,automatic,automatic,disc,disc,gasoline
71352.0,2022,290.0,356.62800000000004,6.0,8,4619.0,18.0,25.0,7,72.768,4,Lexus,Canada,suv,automatic,automatic,disc,disc,gasoline
65448.0,2022,215.0,221.028,4.0,8,3730.0,43.0,44.0,5,50.028,4,Lexus,United States,suv,automatic,automatic,disc,disc,hybrid
65448.0,2022,203.0,249.504,4.0,8,3780.0,25.0,34.0,5,60.261,4,Lexus,United States,sedan,automatic,automatic,disc,disc,gasoline
50904.0,2022,204.0,299.67600000000004,6.0,8,4188.0,20.0,26.0,5,68.22,4,Lexus,Japan,suv,automatic,power,disc,disc,electric
125136.0,2022,409.0,649.524,8.0,8,3975.0,12.0,16.0,5,93.234,4,Lexus,Japan,suv,automatic,automatic,disc,disc,gasoline
67176.0,2022,275.0,429.852,4.0,8,4180.0,33.0,30.0,5,56.092000000000006,4,Lexus,Japan,suv,automatic,power,disc,disc,premium
97056.0,2022,472.0,535.62,8.0,8,3748.0,20.0,28.0,5,65.946,4,Lexus,Japan,sedan,automatic,power,disc,disc,gasoline
87840.0,2022,472.0,535.62,8.0,8,3748.0,20.0,28.0,5,65.946,4,Lexus,Japan,sedan,automatic,power,disc,disc,gasoline
81360.0,2022,472.0,535.62,8.0,8,3748.0,20.0,28.0,5,65.946,4,Lexus,Japan,sedan,automatic,power,disc,disc,gasoline
86400.0,2022,472.0,535.62,8.0,8,3748.0,20.0,28.0,5,65.946,4,Lexus,Japan,sedan,automatic,power,disc,disc,gasoline
59112.0,2022,240.0,226.45200000000003,4.0,8,4080.0,41.0,37.0,5,54.955,4,Lexus,Japan,suv,automatic,power,disc,disc,premium
59832.0,2022,275.0,429.852,4.0,8,4035.0,22.0,29.0,5,54.955,4,Lexus,Japan,suv,automatic,power,disc,disc,premium
77213.0,2022,311.0,379.68,6.0,6,3891.0,19.0,26.0,4,65.946,2,Lexus,Japan,coupe,automatic,power,disc,disc,gasoline
71813.0,2022,311.0,379.68,6.0,8,3748.0,20.0,28.0,4,65.946,2,Lexus,Japan,coupe,automatic,power,disc,disc,gasoline
59112.0,2022,240.0,226.45200000000003,4.0,8,4080.0,41.0,37.0,5,54.955,4,Lexus,Japan,suv,automatic,power,disc,disc,premium
67594.0,2022,260.0,320.016,4.0,6,3891.0,19.0,26.0,4,65.946,2,Lexus,Japan,coupe,automatic,power,disc,disc,gasoline
69970.0,2022,241.0,349.848,4.0,8,3737.0,21.0,31.0,4,65.946,2,Lexus,Japan,coupe,automatic,power,disc,disc,gasoline
48456.0,2022,276.0,391.884,4.0,8,3296.0,20.0,30.0,5,46.996,4,Hyundai,South Korea,sedan,automatic,power,disc,disc,gasoline
12960.0,2022,290.0,400.02,4.0,5,2061.0,13.0,15.0,5,140.23,4,Hyundai,South Korean,hatchback,manual,power,disc,drum,gasoline
28094.0,2022,290.0,400.02,4.0,6,2574.0,16.0,18.0,5,170.55,4,Hyundai,South Korean,sedan,automatic,power,disc,drum,diesel
26107.0,2022,290.0,400.02,4.0,6,2574.0,15.0,16.0,5,170.55,4,Hyundai,South Korean,sedan,manual,power,disc,drum,gasoline
26021.0,2022,290.0,400.02,4.0,6,2574.0,14.0,16.0,5,170.55,4,Hyundai,South Korean,sedan,automatic,power,disc,drum,gasoline
26006.0,2022,290.0,400.02,4.0,6,2574.0,16.0,20.0,5,170.55,4,Hyundai,South Korean,sedan,manual,power,disc,drum,diesel
24725.0,2022,290.0,400.02,4.0,6,2574.0,16.0,18.0,5,170.55,4,Hyundai,South Korean,sedan,automatic,power,disc,drum,diesel
20434.0,2022,290.0,400.02,4.0,6,2574.0,13.0,18.0,5,170.55,4,Hyundai,South Korean,sedan,manual,power,disc,drum,gasoline
20002.0,2022,290.0,400.02,4.0,6,2574.0,16.0,20.0,5,170.55,4,Hyundai,South Korean,sedan,manual,power,disc,drum,diesel
17842.0,2022,290.0,400.02,4.0,6,2574.0,13.0,14.0,5,170.55,4,Hyundai,South Korean,sedan,manual,power,disc,drum,gasoline
17136.0,2022,290.0,400.02,4.0,6,2574.0,16.0,18.0,5,170.55,4,Hyundai,South Korean,sedan,manual,power,disc,drum,gasoline
22666.0,2022,290.0,400.02,4.0,6,2574.0,14.0,16.0,5,170.55,4,Hyundai,South Korean,sedan,automatic,power,disc,drum,gasoline
33739.0,2022,290.0,400.02,4.0,6,4023.0,18.0,20.0,7,189.5,5,Hyundai,South Korean,suv,manual,power,disc,disc,diesel
28598.0,2022,290.0,400.02,4.0,6,4023.0,16.0,19.0,7,189.5,5,Hyundai,South Korean,suv,automatic,power,disc,disc,diesel
33883.0,2022,290.0,400.02,4.0,6,4023.0,15.0,17.0,6,189.5,5,Hyundai,South Korean,suv,manual,power,disc,disc,gasoline
34142.0,2022,290.0,400.02,4.0,6,4023.0,15.0,17.0,5,189.5,5,Hyundai,South Korean,suv,manual,power,disc,drum,gasoline
17122.0,2022,290.0,400.02,4.0,6,2574.0,16.0,18.0,5,170.55,4,Hyundai,South Korea,sedan,automatic,power,disc,drum,diesel
34618.0,2022,290.0,400.02,4.0,6,4023.0,18.0,20.0,6,189.5,5,Hyundai,South Korean,suv,manual,power,disc,disc,diesel
16013.0,2022,290.0,400.02,3.0,5,2175.0,14.0,19.0,5,140.23,4,Hyundai,South Korean,sedan,manual,power,disc,drum,gasoline
14774.0,2022,290.0,400.02,4.0,5,2175.0,14.0,19.0,5,140.23,4,Hyundai,South Korean,sedan,manual,power,disc,drum,gasoline
13766.0,2022,290.0,400.02,4.0,5,2175.0,14.0,19.0,5,140.23,4,Hyundai,South Korean,sedan,automatic,power,disc,drum,gasoline
13421.0,2022,290.0,400.02,4.0,5,2175.0,14.0,21.0,5,140.23,4,Hyundai,South Korean,sedan,automatic,power,disc,drum,gasoline
11016.0,2022,290.0,400.02,3.0,5,2175.0,14.0,19.0,5,140.23,4,Hyundai,South Korean,sedan,manual,power,disc,drum,gasoline
10901.0,2022,290.0,400.02,4.0,5,3975.0,13.7,19.0,5,132.65,4,Hyundai,United States,hatchback,automatic,electric power steering,disc,drum,gasoline
29520.0,2023,147.0,178.99200000000002,4.0,8,2868.0,33.0,43.0,5,53.06,4,Hyundai,South Korea,sedan,automatic,power,disc,disc,gasoline
93600.0,2022,290.0,400.02,4.0,1,3975.0,20.0,26.0,4,68.22,4,Hyundai,South Korea,suv,automatic,electric power steering,disc,disc,electric
9734.0,2022,290.0,400.02,4.0,5,2061.0,16.0,19.0,5,132.65,5,Hyundai,South Korean,hatchback,manual,power,disc,drum,gasoline
11074.0,2022,290.0,400.02,4.0,5,2061.0,16.0,19.0,5,132.65,5,Hyundai,South Korean,hatchback,manual,power,disc,drum,gasoline
30010.0,2022,120.0,172.0,4.0,8,3975.0,20.0,26.0,5,68.22,4,Hyundai,South Korea,sedan,automatic,electric,disc,disc,gasoline
29707.0,2022,115.0,144.0,4.0,8,3975.0,20.0,26.0,5,68.22,4,Hyundai,South Korea,sedan,automatic,electric,disc,disc,gasoline
57528.0,2022,168.0,349.848,4.0,8,4200.0,127.0,94.0,5,68.22,4,Hyundai,South Korea,suv,automatic,rack & pinion,disc,disc,electric
23926.0,2022,138.08,242.0,4.0,6,3975.0,20.0,26.0,5,68.22,4,Hyundai,Japan,suv,automatic,power,disc,disc,diesel
93600.0,2023,290.0,400.02,4.0,1,3975.0,20.0,26.0,4,68.22,4,Hyundai,South Korea,suv,automatic,electric power steering,disc,disc,electric
11290.0,2022,290.0,400.02,4.0,5,2061.0,20.0,26.0,5,60.0,4,Hyundai,South Korea,hatchback,manual,power,disc,drum,gasoline
9994.0,2022,290.0,400.02,4.0,5,2061.0,20.0,26.0,5,60.0,4,Hyundai,South Korea,hatchback,manual,power,disc,drum,gasoline
12931.0,2022,290.0,400.02,4.0,5,2061.0,20.0,26.0,5,60.0,4,Hyundai,South Korea,hatchback,manual,power,disc,drum,gasoline
17078.0,2022,290.0,400.02,4.0,7,2350.0,25.0,27.0,5,60.0,4,Hyundai,South Korea,hatchback,manual,power,disc,drum,gasoline
18144.0,2022,290.0,400.02,4.0,7,2350.0,21.0,17.0,5,37.0,4,Hyundai,South Korea,hatchback,manual,power,disc,drum,gasoline
63360.0,2023,225.0,349.848,4.0,1,4200.0,132.0,98.0,5,68.22,4,Hyundai,South Korea,suv,automatic,power,disc,disc,electric
68400.0,2023,320.0,604.7760000000001,4.0,1,4464.0,110.0,87.0,5,68.22,4,Hyundai,South Korea,suv,automatic,power,disc,disc,electric
62856.0,2022,232.0,605.0,4.0,1,4199.0,20.0,26.0,5,68.22,4,Hyundai,South Korea,suv,automatic,electric,disc,disc,electric
62856.0,2022,232.0,605.0,4.0,1,4199.0,20.0,26.0,5,68.22,4,Hyundai,South Korea,suv,automatic,electric,disc,disc,electric
71136.0,2022,232.0,605.0,4.0,1,4199.0,20.0,26.0,5,68.22,4,Hyundai,South Korea,suv,automatic,electric,disc,disc,electric
66096.0,2022,225.29,350.0,4.0,1,4199.0,20.0,26.0,5,68.22,4,Hyundai,South Korea,suv,automatic,electric,disc,disc,electric
67896.0,2022,301.73,605.0,4.0,1,4199.0,20.0,26.0,5,68.22,4,Hyundai,South Korea,suv,automatic,electric,disc,disc,electric
79200.0,2022,320.0,604.7760000000001,4.0,8,4662.0,110.0,87.0,5,68.22,4,Hyundai,South Korea,suv,automatic,rack & pinion,disc,disc,electric
6350.0,2022,290.0,400.02,4.0,6,6029.0,10.0,14.0,7,80.0,5,Toyota,Japan,suv,manual,power,ventilated disc,drum,diesel
67896.0,2022,290.0,400.02,4.0,6,6029.0,13.0,17.0,7,93.234,4,Toyota,Japan,suv,automatic,power,ventilated disc,ventilated disc,diesel
15941.0,2022,103.25,138.0,4.0,5,3975.0,20.0,26.0,7,68.22,4,Toyota,Japan,suv,manual,power,disc,disc,gasoline
173995.0,2022,290.0,400.02,4.0,6,4574.0,16.0,20.0,7,58.0,5,Toyota,Japan,van,automatic,power,disc,disc,gasoline
62698.0,2023,255.0,400.02,4.0,8,3181.0,25.0,32.0,2,51.923,2,Toyota,Japan,coupe,automatic,power,disc,disc,gasoline
83520.0,2023,340.0,400.02,4.0,8,3975.0,20.0,26.0,5,68.22,4,Toyota,Japan,sedan,automatic,power,disc,disc,gasoline
76320.0,2023,215.0,400.02,4.0,8,3975.0,20.0,26.0,5,68.22,4,Toyota,Japan,sedan,automatic,power,disc,disc,gasoline
72000.0,2023,215.0,400.02,4.0,6,3975.0,20.0,26.0,5,68.22,4,Toyota,Japan,sedan,automatic,power,disc,disc,gasoline
168235.0,2022,290.0,400.02,4.0,6,4574.0,16.0,20.0,7,58.0,5,Toyota,Japan,van,automatic,power,disc,disc,gasoline
72000.0,2023,215.0,400.02,4.0,6,3975.0,20.0,26.0,5,68.22,4,Toyota,Japan,sedan,automatic,power,disc,disc,gasoline
68414.0,2022,166.0,245.0,4.0,6,4618.0,13.0,17.0,7,93.234,4,Toyota,Japan,suv,manual,power,disc,disc,gasoline
64224.0,2022,166.0,245.0,4.0,6,4618.0,13.0,17.0,7,93.234,4,Toyota,Japan,suv,manual,power,disc,disc,gasoline
66283.0,2022,201.15,420.0,4.0,6,6415.0,18.81716,23.52145,5,80.0,4,Toyota,Japan,truck,manual,rack & pinion,disc,disc,diesel
61819.0,2022,201.15,420.0,4.0,6,6415.0,18.81716,23.52145,5,80.0,4,Toyota,Japan,truck,manual,rack & pinion,disc,disc,diesel
61301.0,2022,150.0,420.0,4.0,6,4398.0,18.81716,23.52145,5,80.0,4,Toyota,Japan,truck,manual,rack & pinion,disc,disc,diesel
15120.0,2022,88.5,113.0,4.0,5,2116.0,22.0,26.0,5,37.0,4,Toyota,Japan,hatchback,automatic,power,disc,disc,gasoline
17424.0,2022,88.5,113.0,4.0,5,2116.0,22.0,26.0,5,37.0,4,Toyota,Japan,hatchback,automatic,power,disc,disc,gasoline
14688.0,2022,88.5,113.0,4.0,5,2116.0,22.0,26.0,5,37.0,4,Toyota,Japan,hatchback,automatic,power,disc,disc,gasoline
15566.0,2022,88.5,113.0,4.0,5,2116.0,22.0,26.0,5,37.0,4,Toyota,Japan,hatchback,manual,power,disc,disc,gasoline
21715.0,2022,103.26,138.0,4.0,4,2535.0,18.0,24.0,5,48.0,4,Toyota,Japan,suv,manual,rack & pinion,disc,disc,gasoline
15754.0,2022,88.5,113.0,4.0,5,2116.0,22.0,26.0,5,37.0,4,Toyota,Japan,wagon,manual,power,disc,disc,gasoline
16718.0,2022,103.26,138.0,4.0,4,2535.0,18.0,24.0,5,48.0,4,Toyota,Japan,suv,manual,rack & pinion,disc,disc,gasoline
86400.0,2023,437.0,790.548,6.0,10,6000.0,13.0,17.0,7,100.056,4,Toyota,Japan,suv,automatic,power,disc,disc,gasoline
18518.0,2022,290.0,400.02,4.0,5,3110.0,16.0,20.0,7,58.0,5,Toyota,Japan,sedan,manual,power,disc,drum,gasoline
17280.0,2022,88.5,113.0,4.0,5,2116.0,22.0,26.0,5,37.0,4,Toyota,Japan,hatchback,manual,power,disc,disc,gasoline
17410.0,2022,103.26,138.0,4.0,4,2535.0,18.0,24.0,5,48.0,4,Toyota,United States,sedan,automatic,rack & pinion,disc,disc,gasoline
42970.0,2022,203.0,249.504,4.0,8,3515.0,27.0,33.0,5,54.955,4,Toyota,Japan,suv,automatic,power,disc,disc,gasoline
44208.0,2022,290.0,400.02,4.0,6,4232.0,8.0,12.0,7,55.0,5,Toyota,Japan,suv,automatic,power,disc,drum,gasoline
42350.0,2022,290.0,400.02,4.0,6,4232.0,12.0,15.0,8,55.0,5,Toyota,Japan,suv,manual,power,disc,drum,diesel
42379.0,2022,290.0,400.02,4.0,6,4232.0,12.0,15.0,7,55.0,5,Toyota,Japan,suv,manual,power,disc,drum,diesel
45418.0,2022,290.0,400.02,4.0,6,4232.0,12.0,15.0,7,55.0,5,Toyota,Japan,suv,manual,power,disc,drum,diesel
47650.0,2022,290.0,400.02,4.0,6,4232.0,12.0,15.0,8,55.0,5,Toyota,Japan,suv,automatic,power,disc,drum,diesel
33134.0,2022,290.0,400.02,4.0,6,4232.0,12.0,15.0,8,55.0,5,Toyota,Japan,suv,automatic,power,disc,drum,diesel
34560.0,2023,194.0,400.02,4.0,8,3285.0,20.0,26.0,5,50.028,4,Toyota,Japan,suv,automatic,rack & pinion,disc,disc,hybrid
59472.0,2023,302.0,223.74,4.0,8,4235.0,20.0,26.0,5,54.955,4,Toyota,Japan,suv,automatic,power,disc,disc,hybrid
63187.0,2022,186.0,237.3,4.0,8,4365.0,36.0,35.0,7,64.80900000000001,5,Toyota,Japan,suv,automatic,power,abs,abs,hybrid
39888.0,2022,228.0,249.504,6.0,6,2811.0,20.0,27.0,2,50.028,2,Toyota,Japan,coupe,manual,power,disc,disc,gasoline
40853.0,2022,203.0,249.504,4.0,8,3490.0,27.0,34.0,5,54.955,4,Toyota,Japan,suv,automatic,power,disc,disc,gasoline
63475.0,2023,214.0,336.288,4.0,1,4332.0,20.0,26.0,5,68.22,4,Toyota,Japan,suv,automatic,power,disc,disc,electric
60552.0,2022,243.0,237.3,4.0,8,4365.0,36.0,35.0,7,64.80900000000001,5,Toyota,Japan,suv,automatic,power,abs,abs,hybrid
50242.0,2022,278.0,359.34000000000003,6.0,6,4245.0,19.0,24.0,5,79.96900000000001,4,Toyota,Japan,truck,automatic,power,disc,disc,gasoline
51523.0,2022,203.0,249.504,4.0,8,3615.0,25.0,33.0,5,54.955,4,Toyota,Japan,suv,automatic,power,disc,disc,gasoline
30470.0,2022,200.0,370.1880000000001,4.0,6,3249.0,28.0,37.0,5,60.261,4,Toyota,Japan,hatchback,manual,power,disc,disc,gasoline
39226.0,2022,202.0,246.79200000000003,4.0,8,3475.0,25.0,34.0,5,54.576,4,Toyota,Japan,sedan,automatic,power,abs,abs,gasoline
54446.0,2022,270.0,376.968,6.0,5,3975.0,16.0,19.0,5,87.17,4,Toyota,Japan,suv,automatic,power,disc,disc,gasoline
47851.0,2022,203.0,249.504,4.0,8,3655.0,25.0,33.0,5,54.955,4,Toyota,Japan,suv,automatic,power,disc,disc,gasoline
60480.0,2022,201.0,265.776,4.0,1,4257.0,94.0,114.0,5,68.22,4,Toyota,Japan,suv,automatic,power,disc,abs,electric
70243.0,2022,214.0,336.288,4.0,1,4464.0,20.0,26.0,5,68.22,4,Toyota,Japan,suv,automatic,power,disc,abs,electric
67248.0,2023,201.0,265.776,4.0,8,4398.0,107.0,131.0,5,68.22,4,Toyota,United States,suv,automatic,power,disc,disc,electric
70243.0,2023,214.0,336.288,4.0,8,4270.0,94.0,114.0,5,68.22,4,Toyota,United States,suv,automatic,power,disc,disc,electric
60480.0,2023,201.0,265.776,4.0,8,4266.0,94.0,114.0,5,68.22,4,Toyota,Japan,suv,automatic,power,disc,disc,electric
47362.0,2022,219.0,221.028,4.0,8,3847.0,40.0,37.0,5,68.22,4,Toyota,Japan,suv,automatic,power,disc,disc,gasoline
45691.0,2022,219.0,221.028,4.0,8,3755.0,41.0,38.0,5,68.22,4,Toyota,Japan,suv,automatic,power,disc,disc,gasoline
44467.0,2022,203.0,249.504,4.0,8,3405.0,27.0,35.0,5,54.955,4,Toyota,Japan,suv,automatic,power,disc,disc,gasoline
35842.0,2022,144.0,188.484,4.0,8,3300.0,27.0,31.0,5,50.028,4,Toyota,Japan,suv,automatic,power,disc,disc,gasoline
43632.0,2022,228.0,249.504,4.0,6,2921.0,20.0,27.0,2,68.22,2,Toyota,Japan,coupe,manual,rack & pinion,disc,disc,gasoline
17280.0,2022,98.63,240.0,4.0,6,3732.0,56.68669450000001,26.0,5,45.0,4,KIA,South Korea,suv,automatic,power,disc,disc,diesel
22550.0,2022,290.0,400.02,3.0,6,3732.0,20.0,26.0,5,68.22,4,KIA,Japan,suv,automatic,power,disc,disc,diesel
20491.0,2022,290.0,400.02,3.0,6,3732.0,20.0,26.0,5,68.22,4,KIA,Japan,suv,automatic,power,disc,disc,diesel
18677.0,2022,290.0,400.02,4.0,6,3732.0,20.0,26.0,5,68.22,4,KIA,Japan,suv,automatic,power,disc,disc,diesel
18648.0,2022,290.0,400.02,4.0,6,3732.0,20.0,26.0,5,68.22,4,KIA,Japan,suv,automatic,power,disc,disc,diesel
18648.0,2022,290.0,400.02,4.0,6,3732.0,20.0,26.0,5,68.22,4,KIA,United States,suv,automatic,power,disc,disc,gasoline
16862.0,2022,290.0,400.02,4.0,6,3732.0,20.0,26.0,5,68.22,4,KIA,United States,suv,automatic,power,disc,disc,gasoline
14832.0,2022,290.0,400.02,4.0,6,3732.0,20.0,26.0,5,68.22,4,KIA,United States,suv,automatic,power,disc,disc,gasoline
56434.0,2023,267.0,400.02,4.0,6,3732.0,20.0,26.0,5,68.22,4,KIA,United States,suv,automatic,power,disc,disc,hybrid
52114.0,2023,177.0,264.42,4.0,6,3732.0,38.0,38.0,5,51.923,4,KIA,United States,suv,automatic,power,disc,disc,gasoline
44338.0,2023,187.0,241.368,4.0,8,3543.0,23.0,28.0,5,54.197,4,KIA,United States,suv,automatic,power,disc,disc,gasoline
44626.0,2023,177.0,264.42,4.0,6,3732.0,38.0,38.0,5,51.923,4,KIA,United States,suv,automatic,power,disc,disc,gasoline
33581.0,2022,290.0,400.02,4.0,6,3087.0,18.0,23.0,5,50.028,4,KIA,South Korea,suv,automatic,power,disc,disc,diesel
30802.0,2022,290.0,400.02,4.0,6,3087.0,16.0,18.0,5,50.0,4,KIA,South Korea,suv,manual,power,disc,disc,gasoline
41890.0,2023,177.0,264.42,4.0,6,3732.0,38.0,38.0,5,51.923,4,KIA,United States,suv,automatic,power,disc,disc,hybrid
39298.0,2023,177.0,264.42,4.0,6,3532.0,42.0,44.0,5,51.923,4,KIA,United States,suv,automatic,power,disc,disc,hybrid
